PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
13.5175,28.59,7.6925,14.445,18.3475,2.5,3.8709822,0.2125,14.44,8.65,6.8425,28.8425,79.275,1.5475,193.4375,43.2,,28.6,Good,Mumbai suburbs
9.585,20.0125,7.665,14.535,17.8825,2.5,,0.2075,18.4775,8.9525,6.985,28.69,77.05,2.025,207.445,42.8,,20.0,Good,Mumbai suburbs
9.0175,14.135,7.6,14.4575,18.725,2.5,,0.2125,18.2225,9.415,7.225,27.8075,81.3525,1.65,165.7125,43.025,,18.2,Good,Mumbai suburbs
8.465,14.2525,7.535,14.21,18.385,2.5,,0.215,20.6225,10.1075,7.715,27.495,83.7125,1.975,171.4075,42.925,,20.6,Good,Mumbai suburbs
9.35,14.08,7.445,14.0375,18.135,2.5,,0.215,21.4775,10.0975,7.67,27.835,82.925,2.7,185.78,52.075,,21.5,Good,Mumbai suburbs
13.715,21.2725,7.4,14.125,18.245,4.1875,,0.22,22.9525,8.8925,6.78,27.91,81.5025,2.69,188.8875,80.925,,23.0,Good,Mumbai suburbs
11.715,21.5425,7.5175,14.26,18.4775,2.5,,0.215,23.4675,7.72,6.015,28.22,79.6775,2.735,194.1175,112.125,,23.5,Good,Mumbai suburbs
10.1375,27.525,7.5,14.205,18.2875,2.5,,0.2075,21.665,6.85,5.4475,28.7375,78.1225,2.7325,195.335,127.65,,27.5,Good,Mumbai suburbs
7.4875,25.4275,7.5175,14.3475,18.165,2.5,2.86,0.2125,26.425,6.4125,5.135,28.6275,75.7775,2.6875,208.625,189.05,,26.4,Good,Mumbai suburbs
5.885,20.1425,7.545,14.4875,18.29,2.5,2.8225,0.21,20.28,5.87,4.67,29.2475,75.445,2.1225,203.5225,218.725,,20.3,Good,Mumbai suburbs
7.67,20.33,7.56,14.09,18.13,2.5,2.7175,0.2125,20.1125,4.09,3.6075,29.115,76.385,1.845,190.99,190.05,,20.3,Good,Mumbai suburbs
17.8675,42.3675,7.425,14.0575,18.385,2.5,2.855,0.2075,22.545,3.755,3.47,28.1625,77.2175,2.0375,184.91,229.4,,42.4,Good,Mumbai suburbs
14.9725,41.4825,7.3775,14.5725,18.105,2.5,2.7775,0.2075,26.22,5.0,3.9975,27.7075,78.955,2.095,204.8575,263.55,,41.5,Good,Mumbai suburbs
24.655,37.7175,7.6975,14.275,18.6275,2.5,2.6675,0.2275,18.3,6.315,4.9525,28.5875,79.225,1.915,182.3225,252.875,,41.1,Good,Mumbai suburbs
18.515,37.54,7.845,14.0825,18.2275,2.5,2.6075,0.265,18.2825,6.8175,5.835,28.9,76.5225,1.9275,181.9175,220.625,,37.5,Good,Mumbai suburbs
18.0475,34.8975,7.6775,13.9425,18.7525,2.53,3.0925,0.2,14.175,1.175,1.24,28.885,80.06,1.3375,161.1775,108.35,,34.9,Good,Mumbai suburbs
19.8825,28.0875,7.76,14.1675,18.12,2.55,2.2875,0.2625,10.355,2.35,2.48,28.2575,81.7925,1.2125,176.605,64.725,,33.1,Good,Mumbai suburbs
13.94,27.865,7.5825,14.3375,18.11,2.5475,2.0325,0.25,16.3,1.7625,1.86,27.3425,84.21,2.2775,201.0025,43.75,,27.9,Good,Mumbai suburbs
10.6125,23.5725,7.55,14.285,18.59,2.5,2.09,0.2,21.6275,6.71,8.38,27.5125,82.785,1.875,217.5525,43.025,,23.6,Good,Mumbai suburbs
14.815,25.9475,7.7075,14.265,18.5975,2.5,2.445,0.2,22.015,7.28,8.16,28.065,80.2225,2.7375,230.995,43.5,,25.9,Good,Mumbai suburbs
10.3725,19.9275,7.5475,13.89,18.5125,2.5,2.67,0.3925,11.69,7.0275,7.1375,27.855,81.3525,0.9325,158.755,43.0,,19.9,Good,Mumbai suburbs
7.5525,21.2175,7.41,14.2925,18.805,2.5,2.9975,0.87,4.97,8.75,18.6675,27.6925,83.205,0.73,117.675,42.85,,43.5,Good,Mumbai suburbs
15.735,20.82,7.305,14.785,18.125,2.9725,0.97,0.7275,3.7525,10.325,28.1125,27.6575,83.835,0.9075,143.355,42.8,,36.4,Good,Mumbai suburbs
16.4975,32.475,7.6575,14.4025,17.89,2.5,0.97,0.3,1.2375,11.53,17.305,27.7825,83.995,0.695,135.685,42.775,,32.5,Good,Mumbai suburbs
12.5025,24.33,7.545,14.36,18.5375,2.5,1.0097159,0.215,7.19,11.89,14.865,27.8825,83.57,0.8925,165.46,42.9,,24.3,Good,Mumbai suburbs
11.11,25.6075,7.605,14.4925,18.145,2.5,1.115625,0.2,14.94,10.52,11.275,28.4075,80.6025,1.635,203.975,43.0,,25.6,Good,Mumbai suburbs
7.88,21.2025,7.4575,14.2,18.145,2.5,1.2215341,0.2,12.8825,9.0175,9.175,28.4525,79.865,1.315,189.2775,43.325,,21.2,Good,Mumbai suburbs
5.885,18.5225,7.54,14.075,18.0525,2.5,1.3274431,0.2,15.415,8.3475,8.78,27.66,81.44,1.78,190.86,44.3,,18.5,Good,Mumbai suburbs
7.81,18.595,7.5375,14.2025,18.4425,2.5,1.4333522,0.2125,13.14,8.32,8.75,27.4975,83.0275,1.235,157.9525,96.775,,18.6,Good,Mumbai suburbs
5.7425,20.1325,7.5875,14.6225,18.2225,2.5,1.5392613,0.2,9.8775,8.274782,8.702446,28.14,83.425,1.4475,195.705,130.4,,20.1,Good,Mumbai suburbs
5.825,19.7925,7.4875,14.1375,18.4175,2.5,1.6054546,0.2,13.5475,7.6869564,8.084239,27.82,83.785,1.5,209.7525,173.8,,19.8,Good,Mumbai suburbs
17.45,29.895,7.5675,13.79,18.2175,2.5,,0.2,11.265,6.963478,7.3233695,29.3075,81.4825,1.2525,171.7175,490.15,,29.9,Good,Mumbai suburbs
12.7825,25.6625,7.51,14.2525,18.615,2.5,,0.2,10.12,6.24,6.5625,29.47,79.3625,1.9,204.21,341.925,,25.7,Good,Mumbai suburbs
9.3,21.0275,7.6975,14.1725,18.4575,2.7175,,0.2775,10.4775,5.516522,5.8016305,27.165,84.145,1.3375,251.6175,118.15,,21.0,Good,Mumbai suburbs
18.9,26.4875,7.665,14.2075,19.03,2.5,,0.3375,7.3125,4.7930436,5.040761,27.765,84.475,1.0425,147.7,126.625,,31.5,Good,Mumbai suburbs
13.895,35.5925,7.5025,14.465,18.005,2.5,,0.2075,15.005,4.16,4.375,27.7525,84.43,1.57,170.6075,156.675,,35.6,Good,Mumbai suburbs
10.46,25.4825,7.5075,14.52,18.3,2.5,,0.2,15.0375,,,28.785,83.1125,1.61,179.165,349.7,,25.5,Good,Mumbai suburbs
12.41,25.34,7.425,14.3375,18.09,2.5,,0.2,9.5575,,,29.715,77.8775,2.055,204.6875,343.425,,25.3,Good,Mumbai suburbs
22.04,24.8575,7.6225,14.8275,18.125,2.5,,0.21,8.4225,,,29.1725,79.89,1.475,245.2325,187.95,,36.7,Good,Mumbai suburbs
15.215,29.4875,7.4875,14.4325,17.855,2.5,,0.2,10.1325,,,28.78,79.82,2.285,258.2,100.625,,29.5,Good,Mumbai suburbs
10.795,21.17,7.57,14.405,18.2075,2.5,,0.575,3.8325,,,27.5875,84.215,0.4525,173.54,48.275,,28.7,Good,Mumbai suburbs
8.355,26.605,7.61,14.07,18.24,4.535,,0.86,0.49,4.2625,11.3425,27.66,84.3175,0.6125,147.5725,43.025,,43.0,Good,Mumbai suburbs
16.495,21.8225,7.485,14.305,18.1375,2.5125,,1.0475,0.475,4.45,12.8225,27.665,84.485,0.7025,145.86,42.975,,53.3,Satisfactory,Mumbai suburbs
