PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
14.54,65.105,2.3,12.6025,8.43,11.2675,0.058870967,0.0,25.705,0.8325,14.0525,35.020546,67.26298,0.84434307,206.6688,485.70074,,65.8,Satisfactory,Thane
16.3675,60.7375,2.5025,14.0725,9.36,11.54,0.07048387,0.0,22.6375,0.9975,12.7325,34.94843,67.60181,0.8428832,207.57945,478.99124,,61.5,Satisfactory,Thane
17.855,60.5625,2.565,16.8375,10.8525,12.2375,0.08209678,0.0,21.2675,1.6625,14.435,34.88533,67.898285,0.84160584,208.37628,473.12045,,61.4,Satisfactory,Thane
17.73,54.79,2.9475,20.19,12.91,13.565,0.09370968,0.0,16.9125,2.1,18.38,,,,,,,55.7,Satisfactory,Thane
17.73,54.79,3.01,20.19,12.96,13.57,0.10532258,0.0,17.3,2.18,18.68,,,,,,,55.7,Satisfactory,Thane
17.704834,54.65053,3.0183446,20.20037,12.972128,13.58696,,0.0004391892,17.31473,2.1737838,18.63419,,,,,,,55.6,Satisfactory,Thane
17.579,53.9532,3.0600677,20.25223,13.03277,13.671757,,0.002635135,17.388378,2.1427028,18.405134,,,,,,,54.9,Satisfactory,Thane
17.444778,53.209377,3.104572,20.307545,13.097455,13.762207,,0.0049774772,17.466936,2.1095495,18.16081,,,,,,,54.1,Satisfactory,Thane
17.310556,52.465557,3.1490765,20.36286,13.16214,13.852657,,0.0073198196,17.545496,2.0763965,17.916487,,,,,,,53.4,Satisfactory,Thane
17.176332,51.721733,3.193581,20.418175,13.226825,13.943109,,0.0096621625,17.624054,2.0432432,17.672163,,,,,,,52.7,Satisfactory,Thane
17.04211,50.977913,3.2380855,20.473492,13.291509,14.033559,,0.012004505,17.702612,2.01009,17.427837,,,,,,,52.0,Satisfactory,Thane
16.941444,50.420044,3.2714639,20.514978,13.340022,14.101397,,0.0137612615,17.761532,1.9852252,17.244595,,,,,,,51.4,Satisfactory,Thane
,,5.48,23.26,16.55,18.59,0.76,0.13,21.66,0.34,5.12,,,,,,,29.1,Good,Thane
