PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
74.9675,176.325,5.7275,17.42,13.7775,,5.005,1.79,10.32,2.0625,2.11,,55.5525,0.395,97.4325,12.9625,726.35,151.4,Moderate,Jodhpur
99.5325,192.575,9.775,18.4425,17.825,,7.395,0.53,13.255,1.965,2.3125,,56.705,0.3625,92.2625,12.545,726.6,232.5,Poor,Jodhpur
91.2775,180.5,10.57,15.9575,17.155,,11.5925,0.4025,16.7825,1.9725,2.175,,57.3575,0.4175,90.41,12.5475,726.775,205.2,Poor,Jodhpur
91.1975,166.525,9.3925,13.895,15.1175,,7.9325,0.485,28.94,1.9125,2.195,,57.9075,0.3625,100.2775,12.1925,726.85,205.0,Poor,Jodhpur
84.6025,177.35,10.695,15.2025,16.86,,3.26,0.2775,17.275,2.125,2.1225,,57.855,0.2975,98.6775,12.345,727.075,182.2,Moderate,Jodhpur
82.0125,147.05,16.7525,18.96,23.68,,3.7675,0.3775,8.12,1.925,2.1625,,58.3875,0.2575,100.725,11.9425,727.325,173.6,Moderate,Jodhpur
65.785,142.225,21.665,21.2725,28.82,,5.1175,0.6275,4.12,1.96,2.1525,,59.07,0.17,85.4375,12.26,727.15,128.9,Moderate,Jodhpur
63.0325,131.35,25.7075,17.6975,30.1825,,8.2125,1.61,6.7325,1.9325,2.185,,60.69,0.08,69.045,13.42,726.475,121.7,Moderate,Jodhpur
82.6275,157.175,36.5,22.135,41.1425,,6.695,1.935,10.105,1.9675,2.2125,,60.25,0.145,141.125,16.7425,725.8,175.7,Moderate,Jodhpur
95.8625,165.375,38.2725,27.1075,45.165,,7.325,1.13,7.3775,2.0025,2.17,,58.3175,0.45,159.9525,44.315,725.225,220.3,Poor,Jodhpur
85.255,156.4,26.775,20.57,32.5425,,9.485,1.1425,13.1675,1.9675,2.22,,57.41,0.9325,241.3175,103.97,724.4,184.3,Moderate,Jodhpur
107.27,209.45,24.3725,15.7675,28.1075,,11.52,1.395,23.6125,2.0275,2.215,,56.625,0.5675,253.4275,175.305,724.175,258.0,Poor,Jodhpur
114.5175,217.375,23.4225,24.3325,31.8275,,13.635,1.08,25.35,2.07,2.1075,,51.49,0.71,235.1875,364.3125,724.85,281.9,Poor,Jodhpur
142.01,211.625,17.735,16.9,23.39,,17.82,1.3825,24.205,2.025,2.1625,,45.8425,0.6625,237.8475,441.5025,725.9,317.8,Very Poor,Jodhpur
135.1825,240.65,15.605,14.7575,20.5625,,14.9075,1.205,25.15,2.045,2.205,,42.715,0.99,286.6975,458.015,726.525,312.6,Very Poor,Jodhpur
88.6475,225.3,7.385,10.845,11.3325,,14.685,0.2675,28.23,2.015,2.2675,,35.92,1.015,253.4825,415.8325,726.575,195.5,Moderate,Jodhpur
66.875,230.7,10.235,13.08,15.3875,,8.1175,0.7325,30.3,1.9725,2.1825,,32.08,1.125,268.42,232.69,726.55,187.3,Moderate,Jodhpur
