PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
43.25,99.5,,,,,,,,0.2,,,,,,,,99.5,Satisfactory,Singrauli
52.75,106.5,,,,,,,,0.225,,,,,,,,105.3,Moderate,Singrauli
75.5,141.75,,,,,,,,0.45,,,,,,,,152.2,Moderate,Singrauli
146.5,250.75,,,,,,,,1.4,,,,,,,,321.2,Very Poor,Singrauli
215.25,390.5,,,,,,,,1.275,,,,,,,,373.5,Very Poor,Singrauli
193.5,357.75,,,,,,,,1.675,,,,,,,,357.0,Very Poor,Singrauli
227.0,393.5,,,,,,,,1.25,,,,,,,,382.5,Very Poor,Singrauli
157.5,302.0,,,,,,,,1.3,,,,,,,,329.6,Very Poor,Singrauli
168.0,321.75,,,,,,,,1.45,,,,,,,,337.6,Very Poor,Singrauli
157.5,331.25,,,,,,,,1.55,,,,,,,,329.6,Very Poor,Singrauli
194.25,352.5,,,,,,,,2.05,,,,,,,,357.5,Very Poor,Singrauli
230.5,366.25,,,,,,,,2.275,,,,,,,,385.2,Very Poor,Singrauli
201.75,316.25,,,,,,,,2.1,,,,,,,,363.3,Very Poor,Singrauli
166.5,263.0,,,,,,,,1.425,,,,,,,,336.4,Very Poor,Singrauli
147.0,243.0,,,,,,,,1.725,,,,,,,,321.6,Very Poor,Singrauli
157.0,261.25,,,,,,,,1.375,,,,,,,,329.2,Very Poor,Singrauli
220.5,309.5,,,,,,,,2.05,,,,,,,,377.5,Very Poor,Singrauli
355.75,441.5,,,,,,,,1.575,,,,,,,,442.9,Severe,Singrauli
206.25,312.75,,,,,,,,1.325,,,,,,,,366.7,Very Poor,Singrauli
155.25,245.25,,,,,,,,0.875,,,,,,,,327.8,Very Poor,Singrauli
94.5,181.75,,,,,,,,0.55,,,,,,,,215.8,Poor,Singrauli
80.75,170.75,,,,,,,,0.45,,,,,,,,169.5,Moderate,Singrauli
80.0,203.5,,,,,,,,0.4,,,,,,,,169.3,Moderate,Singrauli
81.0,203.0,,,,,,,,0.4,,,,,,,,170.3,Moderate,Singrauli
89.75,219.0,,,,,,,,0.425,,,,,,,,199.2,Moderate,Singrauli
110.5,293.75,,,,,,,,0.525,,,,,,,,268.6,Poor,Singrauli
140.5,332.75,,,,,,,,0.925,,,,,,,,316.6,Very Poor,Singrauli
211.75,391.75,,,,,,,,1.25,,,,,,,,370.9,Very Poor,Singrauli
244.25,431.25,,,,,,,,2.05,,,,,,,,401.7,Severe,Singrauli
220.0,346.0,,,,,,,,0.975,,,,,,,,377.2,Very Poor,Singrauli
199.75,294.5,,,,,,,,1.025,,,,,,,,361.7,Very Poor,Singrauli
202.0,297.75,,,,,,,,1.1,,,,,,,,363.4,Very Poor,Singrauli
200.25,303.0,,,,,,,,1.075,,,,,,,,362.1,Very Poor,Singrauli
196.5,276.5,,,,,,,,1.025,,,,,,,,359.3,Very Poor,Singrauli
202.25,280.0,,,,,,,,1.175,,,,,,,,363.6,Very Poor,Singrauli
204.5,283.75,,,,,,,,1.325,,,,,,,,365.4,Very Poor,Singrauli
199.5,284.5,,,,,,,,1.45,,,,,,,,361.5,Very Poor,Singrauli
201.5,304.75,,,,,,,,1.6,,,,,,,,363.1,Very Poor,Singrauli
204.75,291.75,,,,,,,,1.625,,,,,,,,365.5,Very Poor,Singrauli
183.25,270.25,,,,,,,,1.1,,,,,,,,349.2,Very Poor,Singrauli
253.5,340.75,,,,,,,,1.65,,,,,,,,402.4,Severe,Singrauli
419.0,543.5,,,,,,,,2.075,,,,,,,,467.9,Severe,Singrauli
292.0,442.75,,,,,,,,1.775,,,,,,,,417.6,Severe,Singrauli
268.75,409.5,,,,,,,,0.975,,,,,,,,408.4,Severe,Singrauli
170.25,294.5,,,,,,,,0.55,,,,,,,,339.3,Very Poor,Singrauli
137.75,240.75,,,,,,,,0.425,,,,,,,,314.5,Very Poor,Singrauli
141.0,247.75,,,,,,,,0.4,,,,,,,,317.0,Very Poor,Singrauli
153.0,280.0,,,,,,,,0.4,,,,,,,,326.1,Very Poor,Singrauli
145.0,255.25,,,,,,,,0.375,,,,,,,,320.0,Very Poor,Singrauli
122.0,185.75,,,,,,,,0.325,,,,,,,,302.5,Very Poor,Singrauli
166.25,268.0,,,,,,,,1.025,,,,,,,,336.2,Very Poor,Singrauli
316.75,532.5,,,,,,,,2.3,,,,,,,,460.7,Severe,Singrauli
377.25,691.0,,,,,,,,1.85,,,,,,,,500.0,Severe,Singrauli
325.5,608.25,,,,,,,,1.975,,,,,,,,500.0,Severe,Singrauli
323.75,522.0,,,,,,,,1.8,,,,,,,,454.6,Severe,Singrauli
247.0,378.5,,,,,,,,1.275,,,,,,,,397.7,Very Poor,Singrauli
233.75,352.5,,,,,,,,1.1,,,,,,,,387.6,Very Poor,Singrauli
232.5,348.0,,,,,,,,1.125,,,,,,,,386.7,Very Poor,Singrauli
241.75,339.75,,,,,,,,1.2,,,,,,,,393.7,Very Poor,Singrauli
247.75,340.25,,,,,,,,1.175,,,,,,,,398.3,Very Poor,Singrauli
244.0,327.25,,,,,,,,1.025,,,,,,,,395.4,Very Poor,Singrauli
224.5,302.0,,,,,,,,0.975,,,,,,,,380.6,Very Poor,Singrauli
219.75,298.75,,,,,,,,1.0,,,,,,,,377.0,Very Poor,Singrauli
221.5,309.75,,,,,,,,1.125,,,,,,,,378.3,Very Poor,Singrauli
241.0,332.75,,,,,,,,1.2,,,,,,,,393.1,Very Poor,Singrauli
294.75,407.75,,,,,,,,1.5,,,,,,,,418.7,Severe,Singrauli
348.5,486.75,,,,,,,,1.6,,,,,,,,440.0,Severe,Singrauli
314.0,404.75,,,,,,,,1.1,,,,,,,,426.3,Severe,Singrauli
203.0,293.5,,,,,,,,0.7,,,,,,,,364.2,Very Poor,Singrauli
182.75,318.25,,,,,,,,0.575,,,,,,,,348.8,Very Poor,Singrauli
143.5,247.25,,,,,,,,0.4,,,,,,,,318.9,Very Poor,Singrauli
131.25,239.5,,,,,,,,0.4,,,,,,,,309.6,Very Poor,Singrauli
146.0,269.5,,,,,,,,0.4,,,,,,,,320.8,Very Poor,Singrauli
149.75,259.5,,,,,,,,0.4,,,,,,,,323.7,Very Poor,Singrauli
179.25,273.25,,,,,,,,0.9,,,,,,,,346.1,Very Poor,Singrauli
297.0,461.25,,,,,,,,1.65,,,,,,,,419.6,Severe,Singrauli
303.25,470.5,,,,,,,,1.525,,,,,,,,424.6,Severe,Singrauli
