PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
56.75,90.0,2.275,23.825,14.525,12.9,14.875,0.7625,44.125,,,26.2,55.5,1.375,171.0,225.0,702.0,94.7,Satisfactory,Indore
66.75,100.75,1.4,29.35,16.75,13.725,14.95,0.92,38.0,,,25.45,58.75,1.0,151.75,77.5,702.0,123.3,Moderate,Indore
75.75,142.5,6.75,68.55,41.95,15.825,16.775,1.9975,33.275,,,24.575,62.5,0.775,124.25,60.75,702.0,153.0,Moderate,Indore
91.0,182.5,21.4,91.475,66.075,17.3,17.575,2.7075,20.35,,,23.45,67.25,0.475,109.5,64.25,703.0,204.3,Poor,Indore
110.25,229.5,44.25,102.825,90.7,18.975,16.125,3.0275,15.175,,,22.45,71.5,0.3,150.0,63.5,703.25,267.8,Poor,Indore
130.25,257.75,31.25,96.325,76.65,21.425,15.075,2.415,16.9,,,21.775,74.0,0.575,119.0,62.25,704.0,308.8,Very Poor,Indore
124.0,222.75,14.225,86.0,57.3,19.975,16.85,1.72,23.9,,,21.05,77.25,0.35,124.5,62.75,703.75,304.0,Very Poor,Indore
117.5,194.0,6.625,57.275,35.85,21.125,17.475,1.1475,35.525,,,20.525,79.75,0.5,144.25,62.0,703.0,291.8,Poor,Indore
103.25,164.75,3.675,40.525,24.475,21.05,15.325,0.9425,41.625,,,20.4,81.25,0.4,182.25,62.75,703.0,244.7,Poor,Indore
92.25,138.25,2.95,32.625,19.75,20.375,14.0,0.8075,42.85,,,20.45,81.25,0.35,160.0,62.0,703.0,208.4,Poor,Indore
94.0,132.75,3.125,33.3,20.225,20.975,12.5,0.8275,34.55,,,19.7,83.25,0.3,196.0,61.0,702.75,214.2,Poor,Indore
