PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
114.0,241.0,19.35,99.625,68.725,23.4,31.15,2.68,61.65,,,22.5,57.25,0.3,250.25,10.5,709.0,280.2,Poor,bhopal
140.5,386.25,103.5,142.425,159.9,27.15,27.75,5.985,10.4,,,21.35,62.5,0.3,250.0,10.75,709.0,345.9,Very Poor,bhopal
191.0,570.25,80.175,147.0,143.4,32.5,26.15,5.515,9.825,,,21.1,64.5,0.55,292.5,9.25,709.0,482.7,Severe,bhopal
216.25,468.5,36.475,119.4,93.175,37.55,20.4,4.31,11.025,,,20.625,71.25,0.35,268.0,10.5,709.0,423.4,Severe,bhopal
229.25,401.0,31.575,107.5,82.875,36.65,19.925,3.945,11.0,,,19.9,74.75,0.3,84.0,13.0,709.0,384.2,Very Poor,bhopal
215.5,357.75,5.7,63.0,38.15,30.85,29.525,1.7675,54.025,,,19.5,71.5,0.3,343.0,11.75,709.0,373.7,Very Poor,bhopal
171.75,267.75,11.9,84.025,54.4,30.3,36.425,2.035,24.575,,,19.15,73.5,0.3,343.0,10.25,709.0,340.4,Very Poor,bhopal
181.5,337.5,15.875,85.15,58.225,34.075,22.4,2.115,16.475,,,18.75,75.5,0.3,343.0,8.5,709.0,347.8,Very Poor,bhopal
207.25,411.5,6.475,61.625,38.075,32.7,26.875,1.665,40.25,,,18.75,73.75,0.3,286.5,9.75,709.0,377.1,Very Poor,bhopal
183.25,324.75,4.15,38.65,23.95,30.175,52.25,1.26,65.725,,,18.925,71.0,0.3,118.0,12.5,709.0,349.2,Very Poor,bhopal
157.5,237.0,3.75,34.85,21.6,29.4,31.45,1.145,77.575,,,18.7,71.75,0.325,111.25,9.25,709.0,329.6,Very Poor,bhopal
138.0,197.0,3.3,30.925,19.125,28.5,25.85,1.0575,77.675,,,18.4,71.75,0.325,100.5,10.5,709.0,314.7,Very Poor,bhopal
125.0,179.25,2.75,28.65,17.475,27.05,21.15,0.905,77.075,,,17.65,75.5,0.4,103.0,11.25,709.0,304.8,Very Poor,bhopal
116.75,169.0,3.425,29.15,18.275,27.825,15.875,1.065,47.125,,,17.0,81.0,0.85,193.75,12.25,709.0,289.3,Poor,bhopal
131.75,196.75,4.625,33.375,21.525,29.575,15.85,1.2125,30.2,,,16.625,83.0,0.8,226.5,11.25,709.0,309.9,Very Poor,bhopal
143.75,225.0,6.725,39.875,26.65,31.1,11.55,1.5075,26.6,,,17.025,80.75,0.55,201.0,53.5,709.0,319.1,Very Poor,bhopal
147.0,241.0,8.85,45.075,31.15,30.55,11.0,1.69,26.825,,,17.25,80.25,0.6,193.25,38.75,709.0,321.6,Very Poor,bhopal
155.25,225.5,18.2,53.2,43.1,33.675,9.8,1.9125,18.925,,,16.925,84.5,0.9,215.5,146.0,709.0,327.8,Very Poor,bhopal
170.25,245.0,12.15,45.325,33.975,36.725,9.125,1.6825,25.3,,,17.4,82.0,0.725,176.5,125.75,709.0,339.3,Very Poor,bhopal
164.0,229.0,10.45,48.75,34.4,35.05,10.075,1.58,32.375,,,18.6,75.0,0.475,132.5,163.25,709.0,334.5,Very Poor,bhopal
152.0,242.0,9.8,53.675,36.475,32.3,17.775,1.8,43.65,,,19.55,71.0,1.025,175.25,354.75,710.0,325.4,Very Poor,bhopal
153.75,262.75,11.8,52.35,37.425,34.9,16.1,1.8575,45.625,,,19.85,71.0,1.475,205.5,362.75,711.0,326.7,Very Poor,bhopal
157.5,256.75,11.6,50.0,36.05,36.0,8.625,1.675,36.95,,,19.2,75.0,1.65,212.5,188.5,711.0,329.6,Very Poor,bhopal
153.5,243.75,13.35,50.95,37.9,36.125,9.975,1.7925,29.375,,,19.0,76.25,1.675,190.5,73.25,711.0,326.5,Very Poor,bhopal
158.25,258.75,19.35,58.75,47.0,37.4,11.05,2.155,18.625,,,18.825,77.75,1.4,193.5,12.75,711.0,330.1,Very Poor,bhopal
174.75,284.75,23.775,62.85,52.775,40.475,10.175,2.47,12.675,,,18.475,79.0,0.825,207.0,13.5,711.0,342.7,Very Poor,bhopal
192.5,295.75,22.25,59.35,49.675,42.75,9.875,2.305,12.6,,,17.9,81.25,0.825,162.5,11.75,711.0,356.2,Very Poor,bhopal
185.0,274.5,21.3,57.125,47.7,42.7,7.85,2.315,13.15,,,17.725,82.0,0.5,169.0,12.25,711.0,350.5,Very Poor,bhopal
184.0,267.0,18.725,59.3,46.725,40.65,6.275,2.3,11.075,,,17.575,83.25,1.15,262.75,12.0,711.0,349.7,Very Poor,bhopal
174.0,254.0,8.775,45.25,31.2,37.275,6.925,1.575,16.75,,,17.15,83.75,0.675,161.5,10.75,711.0,342.1,Very Poor,bhopal
152.75,214.5,6.45,43.75,28.525,36.4,8.45,1.4575,19.95,,,17.1,84.75,0.5,137.25,12.75,711.0,325.9,Very Poor,bhopal
149.25,210.0,5.25,39.075,25.075,35.85,6.525,1.245,26.525,,,16.9,86.25,0.65,147.75,12.0,711.0,323.3,Very Poor,bhopal
138.75,197.75,4.175,35.1,22.075,34.725,7.3,1.155,27.925,,,16.875,87.0,0.35,126.5,12.0,711.0,315.3,Very Poor,bhopal
131.0,184.5,3.925,28.425,18.35,35.65,6.9,1.09,31.175,,,16.825,87.75,0.75,158.5,12.25,711.0,309.4,Very Poor,bhopal
128.5,173.75,3.625,29.1,18.425,35.475,8.175,1.0375,29.425,,,16.725,87.75,0.7,157.5,11.0,711.0,307.5,Very Poor,bhopal
127.5,170.25,3.025,26.975,16.775,35.0,7.45,0.84,44.625,,,16.425,87.5,1.125,163.75,11.5,711.0,306.7,Very Poor,bhopal
112.75,152.25,2.625,25.125,15.525,30.6,8.225,0.6725,55.8,,,16.475,84.25,0.975,160.25,12.25,711.0,276.1,Poor,bhopal
93.0,123.5,2.575,29.225,17.625,27.775,11.625,0.735,47.725,,,16.425,82.5,0.525,153.5,10.0,711.0,210.9,Poor,bhopal
97.75,125.75,3.35,33.25,20.4,27.05,15.3,0.7725,40.475,,,16.575,83.0,0.4,160.25,10.75,711.0,226.6,Poor,bhopal
91.0,124.25,3.625,31.6,19.75,25.45,10.75,0.885,46.175,,,17.225,79.0,0.6,140.25,69.75,711.0,204.3,Poor,bhopal
77.25,108.25,4.65,30.275,19.875,22.85,10.9,0.8575,49.25,,,18.25,72.5,0.65,141.0,256.25,711.0,157.9,Moderate,bhopal
64.25,97.25,4.725,29.375,19.475,23.575,13.45,0.95,67.925,,,19.35,67.75,0.9,148.5,360.5,709.5,115.0,Moderate,bhopal
68.25,109.25,4.325,33.9,21.525,22.85,15.425,1.005,69.45,,,20.425,64.5,0.85,140.5,412.0,708.0,128.2,Moderate,bhopal
67.0,117.5,4.275,34.325,21.725,22.325,17.625,0.8075,83.95,,,21.575,59.75,1.25,144.5,443.0,708.0,124.1,Moderate,bhopal
