PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
,,92.25,177.5,169.25,300.25,4.5,,114.8,,,,,,,,,197.5,Moderate,Delhi NCR
,,66.5,135.0,125.75,333.0,4.925,,112.2,,,,,,,,,155.4,Moderate,Delhi NCR
,,67.75,134.5,127.0,332.5,4.675,,109.0,,,,,,,,,155.0,Moderate,Delhi NCR
,,74.0,141.75,135.5,325.75,5.0,,107.0,,,,,,,,,162.1,Moderate,Delhi NCR
,,66.25,131.25,123.5,334.5,4.575,,107.0,,,,,,,,,151.7,Moderate,Delhi NCR
,,69.25,135.0,128.5,332.5,4.75,,63.5,,,,,,,,,155.4,Moderate,Delhi NCR
,,74.75,145.75,138.25,324.0,4.55,,67.0,,,,,,,,,166.1,Moderate,Delhi NCR
,,40.5,95.75,84.0,368.25,4.325,,67.0,,,,,,,,,116.6,Moderate,Delhi NCR
,,39.0,108.0,89.25,366.25,4.525,,37.0,,,,,,,,,128.7,Moderate,Delhi NCR
,,29.25,109.75,82.0,374.0,4.85,,42.25,,,,,,,,,130.5,Moderate,Delhi NCR
,,26.75,85.0,66.75,389.0,5.475,,33.75,,,,,,,,,106.0,Moderate,Delhi NCR
,,26.0,81.75,64.75,394.25,5.175,,35.75,,,,,,,,,102.7,Moderate,Delhi NCR
,,26.0,88.75,68.25,388.75,7.1,,37.5,,,,,,,,,109.7,Moderate,Delhi NCR
,,24.75,85.75,65.5,387.25,7.25,,45.25,,,,,,,,,106.7,Moderate,Delhi NCR
,,24.25,82.0,63.25,385.75,5.725,,58.25,,,,,,,,,103.0,Moderate,Delhi NCR
,,24.75,86.5,66.25,382.25,4.025,,68.5,,,,,,,,,107.4,Moderate,Delhi NCR
,,29.5,99.75,76.75,373.75,3.025,,107.5,,,,,,,,,120.6,Moderate,Delhi NCR
,,38.5,112.25,90.75,363.5,4.575,,121.0,,,,,,,,,132.9,Moderate,Delhi NCR
,,39.0,113.25,91.75,363.75,4.3,,143.0,,,,,,,,,163.6,Moderate,Delhi NCR
,,34.75,114.5,89.0,367.5,4.15,,149.0,,,,,,,,,172.3,Moderate,Delhi NCR
,,33.75,114.0,88.0,366.5,4.1,,149.0,,,,,,,,,172.3,Moderate,Delhi NCR
,,44.25,129.75,105.0,350.5,4.35,,147.625,,,,,,,,,170.3,Moderate,Delhi NCR
,,33.5,113.0,87.5,366.25,4.2,,143.95833,,,,,,,,,165.0,Moderate,Delhi NCR
,,30.75,101.25,79.0,370.5,4.675,,140.29167,,,,,,,,,159.7,Moderate,Delhi NCR
,,28.25,93.0,72.75,374.75,4.4,,136.625,,,,,,,,,154.3,Moderate,Delhi NCR
,,24.25,80.0,62.5,380.25,4.65,46.0,132.95833,,,,,,,,,475.2,Severe,Delhi NCR
,,23.25,68.0,54.75,386.0,4.275,46.0,129.29167,,,,,,,,,475.2,Severe,Delhi NCR
,,24.75,75.0,60.25,391.75,4.825,45.95705,127.0,,,,,,,,,475.0,Severe,Delhi NCR
,,31.0,100.5,78.5,377.0,4.575,45.74229,,,,,,,,,,473.7,Severe,Delhi NCR
